00000 0 982 123516127650,CVTF,15,61
00000 0 982 123516127651,CVTF,15,62
00000 0 982 123516127652,CVTF,15,63
00000 0 982 123516127653,CVTF,15,64
00000 0 982 123516127654,CVTF,15,65
00000 0 982 123516127655,CVTF,15,66
00000 0 982 123516127656,CVTF,15,67
00000 0 982 123516127657,CVTF,15,68
00000 0 982 123516127658,CVTF,15,69
00000 0 982 123516127659,CVTF,15,70
00000 0 982 123516127660,CVTF,15,71
00000 0 982 123516127661,CVTF,15,72
00000 0 982 123516127662,CVTF,15,73
00000 0 982 123516127663,CVTF,15,74
00000 0 982 123516127664,CVTF,15,75
00000 0 982 123516127665,CVTF,15,76
00000 0 982 123516127666,CVTF,15,77
00000 0 982 123516127667,CVTF,15,78
00000 0 982 123516127668,CVTF,15,79
00000 0 982 123516127669,CVTF,15,80
00000 0 982 123516127670,CVTF,15,81
00000 0 982 123516127671,CVTF,15,82
00000 0 982 123516127672,CVTF,15,83
