00000 0 982 123516128779,MYYT,15,31
00000 0 982 123516128780,MYYT,15,32
00000 0 982 123516128781,MYYT,15,33
00000 0 982 123516128782,MYYT,15,34
00000 0 982 123516128783,MYYT,15,35
00000 0 982 123516128784,MYYT,15,36
00000 0 982 123516128785,MYYT,15,37
00000 0 982 123516128786,MYYT,15,38
00000 0 982 123516128787,MYYT,15,39
00000 0 982 123516128788,MYYT,15,40
00000 0 982 123516128789,MYYT,15,41
00000 0 982 123516128790,MYYT,15,42
00000 0 982 123516128791,MYYT,15,43
00000 0 982 123516128792,MYYT,15,44
00000 0 982 123516128793,MYYT,15,45
