00000 0 982 123516127762,DXFJ,15,1
00000 0 982 123516127763,DXFJ,15,2
00000 0 982 123516127764,DXFJ,15,3
00000 0 982 123516127765,DXFJ,15,4
00000 0 982 123516127766,DXFJ,15,5
00000 0 982 123516127767,DXFJ,15,6
00000 0 982 123516127768,DXFJ,15,7
00000 0 982 123516127769,DXFJ,15,8
00000 0 982 123516127770,DXFJ,15,9
00000 0 982 123516127771,DXFJ,15,10
00000 0 982 123516127772,DXFJ,15,11
00000 0 982 123516127773,DXFJ,15,12
00000 0 982 123516127774,DXFJ,15,13
00000 0 982 123516127775,DXFJ,15,14
00000 0 982 123516127776,DXFJ,15,15
00000 0 982 123516127777,DXFJ,15,16
00000 0 982 123516127778,DXFJ,15,17
00000 0 982 123516127779,DXFJ,15,18
