00000 0 982 123521702317,DHW,16,1
00000 0 982 123521702318,DHW,16,2
00000 0 982 123521702319,DHW,16,3
00000 0 982 123521702320,DHW,16,4
00000 0 982 123521702321,DHW,16,5
00000 0 982 123521702322,DHW,16,6
00000 0 982 123521702323,DHW,16,7
00000 0 982 123521702324,DHW,16,8
00000 0 982 123521702325,DHW,16,9
00000 0 982 123521702326,DHW,16,10
00000 0 982 123521702327,DHW,16,11
00000 0 982 123521702328,DHW,16,12
00000 0 982 123521702329,DHW,16,13
00000 0 982 123521702330,DHW,16,14
00000 0 982 123521702331,DHW,16,15
00000 0 982 123521702332,DHW,16,16
00000 0 982 123521702333,DHW,16,17
00000 0 982 123521702334,DHW,16,18
00000 0 982 123521702335,DHW,16,19
00000 0 982 123521702336,DHW,16,20
00000 0 982 123521702337,DHW,16,21
00000 0 982 123521702338,DHW,16,22
00000 0 982 123521702339,DHW,16,23
00000 0 982 123521702340,DHW,16,24
00000 0 982 123521702341,DHW,16,25
00000 0 982 123521702342,DHW,16,26
00000 0 982 123521702343,DHW,16,27
00000 0 982 123521702344,DHW,16,28
00000 0 982 123521702345,DHW,16,29
00000 0 982 123521702346,DHW,16,30
00000 0 982 123521702347,DHW,16,31
00000 0 982 123521702348,DHW,16,32
00000 0 982 123521702349,DHW,16,33
00000 0 982 123521702350,DHW,16,34
00000 0 982 123521702351,DHW,16,35
00000 0 982 123521702352,DHW,16,36
00000 0 982 123521702353,DHW,16,37
00000 0 982 123521702354,DHW,16,38
00000 0 982 123521702355,DHW,16,39
00000 0 982 123521702356,DHW,16,40
00000 0 982 123521702357,DHW,16,41
00000 0 982 123521702358,DHW,16,42
00000 0 982 123521702359,DHW,16,43
00000 0 982 123521702360,DHW,16,44
00000 0 982 123521702361,DHW,16,45
00000 0 982 123521702362,DHW,16,46
00000 0 982 123521702363,DHW,16,47
00000 0 982 123521702364,DHW,16,48
00000 0 982 123521702365,DHW,16,49
00000 0 982 123521702366,DHW,16,50
00000 0 982 123521702367,DHW,16,51
00000 0 982 123521702368,DHW,16,52
00000 0 982 123521702369,DHW,16,53
00000 0 982 123521702370,DHW,16,54
00000 0 982 123521702371,DHW,16,55
00000 0 982 123521702372,DHW,16,56
00000 0 982 123521702373,DHW,16,57
00000 0 982 123521702374,DHW,16,58
00000 0 982 123521702375,DHW,16,59
00000 0 982 123521702376,DHW,16,60
00000 0 982 123521702377,DHW,16,61
00000 0 982 123521702378,DHW,16,62
00000 0 982 123521702379,DHW,16,63
00000 0 982 123521702380,DHW,16,64
00000 0 982 123521702381,DHW,16,65
00000 0 982 123521702382,DHW,16,66
00000 0 982 123521702383,DHW,16,67
00000 0 982 123521702384,DHW,16,68
00000 0 982 123521702385,DHW,16,69
00000 0 982 123521702386,DHW,16,70
00000 0 982 123521702387,DHW,16,71
00000 0 982 123521702388,DHW,16,72
00000 0 982 123521702389,DHW,16,73
00000 0 982 123521702390,DHW,16,74
00000 0 982 123521702391,DHW,16,75
00000 0 982 123521702392,DHW,16,76
00000 0 982 123521702393,DHW,16,77
00000 0 982 123521702394,DHW,16,78
00000 0 982 123521702395,DHW,16,79
00000 0 982 123521702396,DHW,16,80
00000 0 982 123521702397,DHW,16,81
00000 0 982 123521702398,DHW,16,82
00000 0 982 123521702399,DHW,16,83
00000 0 982 123521702400,DHW,16,84
00000 0 982 123521702401,DHW,16,85
00000 0 982 123521702402,DHW,16,86
00000 0 982 123521702403,DHW,16,87
00000 0 982 123521702404,DHW,16,88
00000 0 982 123521702405,DHW,16,89
00000 0 982 123521702406,DHW,16,90
00000 0 982 123521702407,DHW,16,91
00000 0 982 123521702408,DHW,16,92
00000 0 982 123521702409,DHW,16,93
00000 0 982 123521702410,DHW,16,94
00000 0 982 123521702411,DHW,16,95
00000 0 982 123521702412,DHW,16,96
00000 0 982 123521702413,DHW,16,97
00000 0 982 123521702414,DHW,16,98
00000 0 982 123521702415,DHW,16,99
00000 0 982 123521702416,DHW,16,100
00000 0 982 123521702417,DHW,16,101
00000 0 982 123521702418,DHW,16,102
00000 0 982 123521702419,DHW,16,103
00000 0 982 123521702420,DHW,16,104
00000 0 982 123521702421,DHW,16,105
00000 0 982 123521702422,DHW,16,106
00000 0 982 123521702423,DHW,16,107
00000 0 982 123521702424,DHW,16,108
00000 0 982 123521702425,DHW,16,109
00000 0 982 123521702426,DHW,16,110
00000 0 982 123521702427,DHW,16,111
00000 0 982 123521702428,DHW,16,112
00000 0 982 123521702429,DHW,16,113
00000 0 982 123521702430,DHW,16,114
00000 0 982 123521702431,DHW,16,115
00000 0 982 123521702432,DHW,16,116
00000 0 982 123521702433,DHW,16,117
00000 0 982 123521702434,DHW,16,118
00000 0 982 123521702435,DHW,16,119
00000 0 982 123521702436,DHW,16,120
