00000 0 983 123522964884,BWHT,16,1
00000 0 983 123522964885,BWHT,16,2
00000 0 983 123522964886,BWHT,16,3
00000 0 983 123522964887,BWHT,16,4
00000 0 983 123522964888,BWHT,16,5
00000 0 983 123522964889,BWHT,16,6
00000 0 983 123522964890,BWHT,16,7
00000 0 983 123522964891,BWHT,16,8
00000 0 983 123522964892,BWHT,16,9
00000 0 983 123522964893,BWHT,16,10
00000 0 983 123522964894,BWHT,16,11
00000 0 983 123522964895,BWHT,16,12
00000 0 983 123522964896,BWHT,16,13
00000 0 983 123522964897,BWHT,16,14
00000 0 983 123522964898,BWHT,16,15
00000 0 983 123522964899,BWHT,16,16
00000 0 983 123522964900,BWHT,16,17
00000 0 983 123522964901,BWHT,16,18
00000 0 983 123522964902,BWHT,16,19
00000 0 983 123522964903,BWHT,16,20
00000 0 983 123522964904,BWHT,16,21
00000 0 983 123522964905,BWHT,16,22
00000 0 983 123522964906,BWHT,16,23
00000 0 983 123522964907,BWHT,16,24
00000 0 983 123522964908,BWHT,16,25
00000 0 983 123522964909,BWHT,16,26
00000 0 983 123522964910,BWHT,16,27
00000 0 983 123522964911,BWHT,16,28
00000 0 983 123522964912,BWHT,16,29
00000 0 983 123522964913,BWHT,16,30
00000 0 983 123522964914,BWHT,16,31
00000 0 983 123522964915,BWHT,16,32
00000 0 983 123522964916,BWHT,16,33
00000 0 983 123522964917,BWHT,16,34
00000 0 983 123522964918,BWHT,16,35
00000 0 983 123522964919,BWHT,16,36
00000 0 983 123522964920,BWHT,16,37
00000 0 983 123522964921,BWHT,16,38
00000 0 983 123522964922,BWHT,16,39
00000 0 983 123522964923,BWHT,16,40
00000 0 983 123522964924,BWHT,16,41
00000 0 983 123522964925,BWHT,16,42
00000 0 983 123522964926,BWHT,16,43
00000 0 983 123522964927,BWHT,16,44
00000 0 983 123522964928,BWHT,16,45
00000 0 983 123522964929,BWHT,16,46
00000 0 983 123522964930,BWHT,16,47
00000 0 983 123522964931,BWHT,16,48
00000 0 983 123522964932,BWHT,16,49
00000 0 983 123522964933,BWHT,16,50
00000 0 983 123522964934,BWHT,16,51
00000 0 983 123522964935,BWHT,16,52
00000 0 983 123522964936,BWHT,16,53
00000 0 983 123522964937,BWHT,16,54
00000 0 983 123522964938,BWHT,16,55
00000 0 983 123522964939,BWHT,16,56
00000 0 983 123522964940,BWHT,16,57
00000 0 983 123522964941,BWHT,16,58
00000 0 983 123522964942,BWHT,16,59
00000 0 983 123522964943,BWHT,16,60
00000 0 983 123522964944,BWHT,16,61
00000 0 983 123522964945,BWHT,16,62
00000 0 983 123522964946,BWHT,16,63
00000 0 983 123522964947,BWHT,16,64
00000 0 983 123522964948,BWHT,16,65
00000 0 983 123522964949,BWHT,16,66
00000 0 983 123522964950,BWHT,16,67
00000 0 983 123522964951,BWHT,16,68
00000 0 983 123522964952,BWHT,16,69
00000 0 983 123522964953,BWHT,16,70
00000 0 983 123522964954,BWHT,16,71
00000 0 983 123522964955,BWHT,16,72
00000 0 983 123522964956,BWHT,16,73
00000 0 983 123522964957,BWHT,16,74
00000 0 983 123522964958,BWHT,16,75
00000 0 983 123522964959,BWHT,16,76
00000 0 983 123522964960,BWHT,16,77
00000 0 983 123522964961,BWHT,16,78
00000 0 983 123522964962,BWHT,16,79
00000 0 983 123522964963,BWHT,16,80
00000 0 983 123522964964,BWHT,16,81
00000 0 983 123522964965,BWHT,16,82
00000 0 983 123522964966,BWHT,16,83
00000 0 983 123522964967,BWHT,16,84
00000 0 983 123522964968,BWHT,16,85
00000 0 983 123522964969,BWHT,16,86
00000 0 983 123522964970,BWHT,16,87
00000 0 983 123522964971,BWHT,16,88
00000 0 983 123522964972,BWHT,16,89
00000 0 983 123522964973,BWHT,16,90
00000 0 983 123522964974,BWHT,16,91
00000 0 983 123522964975,BWHT,16,92
00000 0 983 123522964976,BWHT,16,93
00000 0 983 123522964977,BWHT,16,94
00000 0 983 123522964978,BWHT,16,95
00000 0 983 123522964979,BWHT,16,96
00000 0 983 123522964980,BWHT,16,97
00000 0 983 123522964981,BWHT,16,98
00000 0 983 123522964982,BWHT,16,99
00000 0 983 123522964983,BWHT,16,100
00000 0 983 123522964984,BWHT,16,101
00000 0 983 123522964985,BWHT,16,102
00000 0 983 123522964986,BWHT,16,103
00000 0 983 123522964987,BWHT,16,104
00000 0 983 123522964988,BWHT,16,105
00000 0 983 123522964989,BWHT,16,106
00000 0 983 123522964990,BWHT,16,107
00000 0 983 123522964991,BWHT,16,108
00000 0 983 123522964992,BWHT,16,109
00000 0 983 123522964993,BWHT,16,110
00000 0 983 123522964994,BWHT,16,111
00000 0 983 123522964995,BWHT,16,112
00000 0 983 123522964996,BWHT,16,113
00000 0 983 123522964997,BWHT,16,114
00000 0 983 123522964998,BWHT,16,115
00000 0 983 123522964999,BWHT,16,116
00000 0 983 123522965000,BWHT,16,117
00000 0 983 123522965001,BWHT,16,118
00000 0 983 123522965002,BWHT,16,119
00000 0 983 123522965003,BWHT,16,120
00000 0 983 123522965004,BWHT,16,121
00000 0 983 123522965005,BWHT,16,122
00000 0 983 123522965006,BWHT,16,123
00000 0 983 123522965007,BWHT,16,124
00000 0 983 123522965008,BWHT,16,125
00000 0 983 123522965009,BWHT,16,126
00000 0 983 123522965010,BWHT,16,127
00000 0 983 123522965011,BWHT,16,128
00000 0 983 123522965012,BWHT,16,129
00000 0 983 123522965013,BWHT,16,130
00000 0 983 123522965014,BWHT,16,131
00000 0 983 123522965015,BWHT,16,132
00000 0 983 123522965016,BWHT,16,133
00000 0 983 123522965017,BWHT,16,134
00000 0 983 123522965018,BWHT,16,135
00000 0 983 123522965019,BWHT,16,136
00000 0 983 123522965020,BWHT,16,137
00000 0 983 123522965021,BWHT,16,138
00000 0 983 123522965022,BWHT,16,139
00000 0 983 123522965023,BWHT,16,140
00000 0 983 123522965024,BWHT,16,141
00000 0 983 123522965025,BWHT,16,142
00000 0 983 123522965026,BWHT,16,143
00000 0 983 123522965027,BWHT,16,144
00000 0 983 123522965028,BWHT,16,145
00000 0 983 123522965029,BWHT,16,146
00000 0 983 123522965030,BWHT,16,147
00000 0 983 123522965031,BWHT,16,148
00000 0 983 123522965032,BWHT,16,149
00000 0 983 123522965033,BWHT,16,150
00000 0 983 123522965034,BWHT,16,151
00000 0 983 123522965035,BWHT,16,152
00000 0 983 123522965036,BWHT,16,153
00000 0 983 123522965037,BWHT,16,154
00000 0 983 123522965038,BWHT,16,155
00000 0 983 123522965039,BWHT,16,156
00000 0 983 123522965040,BWHT,16,157
00000 0 983 123522965041,BWHT,16,158
00000 0 983 123522965042,BWHT,16,159
00000 0 983 123522965043,BWHT,16,160
00000 0 983 123522965044,BWHT,16,161
00000 0 983 123522965045,BWHT,16,162
00000 0 983 123522965046,BWHT,16,163
00000 0 983 123522965047,BWHT,16,164
00000 0 983 123522965048,BWHT,16,165
00000 0 983 123522965049,BWHT,16,166
00000 0 983 123522965050,BWHT,16,167
00000 0 983 123522965051,BWHT,16,168
00000 0 983 123522965052,BWHT,16,169
00000 0 983 123522965053,BWHT,16,170
00000 0 983 123522965054,BWHT,16,171
00000 0 983 123522965055,BWHT,16,172
00000 0 983 123522965056,BWHT,16,173
00000 0 983 123522965057,BWHT,16,174
00000 0 983 123522965058,BWHT,16,175
00000 0 983 123522965059,BWHT,16,176
00000 0 983 123522965060,BWHT,16,177
00000 0 983 123522965061,BWHT,16,178
00000 0 983 123522965062,BWHT,16,179
00000 0 983 123522965063,BWHT,16,180
00000 0 983 123522965064,BWHT,16,181
00000 0 983 123522965065,BWHT,16,182
00000 0 983 123522965066,BWHT,16,183
00000 0 983 123522965067,BWHT,16,184
00000 0 983 123522965068,BWHT,16,185
00000 0 983 123522965069,BWHT,16,186
00000 0 983 123522965070,BWHT,16,187
00000 0 983 123522965071,BWHT,16,188
00000 0 983 123522965072,BWHT,16,189
00000 0 983 123522965073,BWHT,16,190
00000 0 983 123522965074,BWHT,16,191
00000 0 983 123522965075,BWHT,16,192
00000 0 983 123522965076,BWHT,16,193
00000 0 983 123522965077,BWHT,16,194
00000 0 983 123522965078,BWHT,16,195
00000 0 983 123522965079,BWHT,16,196
00000 0 983 123522965080,BWHT,16,197
00000 0 983 123522965081,BWHT,16,198
00000 0 983 123522965082,BWHT,16,199
00000 0 983 123522965083,BWHT,16,200
00000 0 983 123522965084,BWHT,16,201
00000 0 983 123522965085,BWHT,16,202
00000 0 983 123522965086,BWHT,16,203
00000 0 983 123522965087,BWHT,16,204
00000 0 983 123522965088,BWHT,16,205
00000 0 983 123522965089,BWHT,16,206
00000 0 983 123522965090,BWHT,16,207
00000 0 983 123522965091,BWHT,16,208
00000 0 983 123522965092,BWHT,16,209
00000 0 983 123522965093,BWHT,16,210
00000 0 983 123522965094,BWHT,16,211
00000 0 983 123522965095,BWHT,16,212
00000 0 983 123522965096,BWHT,16,213
00000 0 983 123522965097,BWHT,16,214
00000 0 983 123522965098,BWHT,16,215
00000 0 983 123522965099,BWHT,16,216
00000 0 983 123522965100,BWHT,16,217
00000 0 983 123522965101,BWHT,16,218
00000 0 983 123522965102,BWHT,16,219
00000 0 983 123522965103,BWHT,16,220
00000 0 983 123522965104,BWHT,16,221
00000 0 983 123522965105,BWHT,16,222
00000 0 983 123522965106,BWHT,16,223
00000 0 983 123522965107,BWHT,16,224
00000 0 983 123522965108,BWHT,16,225
00000 0 983 123522965109,BWHT,16,226
00000 0 983 123522965110,BWHT,16,227
00000 0 983 123522965111,BWHT,16,228
00000 0 983 123522965112,BWHT,16,229
00000 0 983 123522965113,BWHT,16,230
00000 0 983 123522965114,BWHT,16,231
00000 0 983 123522965115,BWHT,16,232
00000 0 983 123522965116,BWHT,16,233
00000 0 983 123522965117,BWHT,16,234
00000 0 983 123522965118,BWHT,16,235
00000 0 983 123522965119,BWHT,16,236
00000 0 983 123522965120,BWHT,16,237
00000 0 983 123522965121,BWHT,16,238
00000 0 983 123522965122,BWHT,16,239
00000 0 983 123522965123,BWHT,16,240
00000 0 983 123522965124,BWHT,16,241
00000 0 983 123522965125,BWHT,16,242
00000 0 983 123522965126,BWHT,16,243
00000 0 983 123522965127,BWHT,16,244
00000 0 983 123522965128,BWHT,16,245
00000 0 983 123522965129,BWHT,16,246
00000 0 983 123522965130,BWHT,16,247
00000 0 983 123522965131,BWHT,16,248
00000 0 983 123522965132,BWHT,16,249
00000 0 983 123522965133,BWHT,16,250
00000 0 983 123522965134,BWHT,16,251
00000 0 983 123522965135,BWHT,16,252
00000 0 983 123522965136,BWHT,16,253
00000 0 983 123522965137,BWHT,16,254
00000 0 983 123522965138,BWHT,16,255
00000 0 983 123522965139,BWHT,16,256
00000 0 983 123522965140,BWHT,16,257
00000 0 983 123522965141,BWHT,16,258
00000 0 983 123522965142,BWHT,16,259
00000 0 983 123522965143,BWHT,16,260
00000 0 983 123522965144,BWHT,16,261
00000 0 983 123522965145,BWHT,16,262
00000 0 983 123522965146,BWHT,16,263
00000 0 983 123522965147,BWHT,16,264
00000 0 983 123522965148,BWHT,16,265
00000 0 983 123522965149,BWHT,16,266
00000 0 983 123522965150,BWHT,16,267
00000 0 983 123522965151,BWHT,16,268
00000 0 983 123522965152,BWHT,16,269
00000 0 983 123522965153,BWHT,16,270
00000 0 983 123522965154,BWHT,16,271
00000 0 983 123522965155,BWHT,16,272
00000 0 983 123522965156,BWHT,16,273
00000 0 983 123522965157,BWHT,16,274
00000 0 983 123522965158,BWHT,16,275
00000 0 983 123522965159,BWHT,16,276
00000 0 983 123522965160,BWHT,16,277
00000 0 983 123522965161,BWHT,16,278
00000 0 983 123522965162,BWHT,16,279
00000 0 983 123522965163,BWHT,16,280
00000 0 983 123522965164,BWHT,16,281
00000 0 983 123522965165,BWHT,16,282
00000 0 983 123522965166,BWHT,16,283
00000 0 983 123522965167,BWHT,16,284
00000 0 983 123522965168,BWHT,16,285
00000 0 983 123522965169,BWHT,16,286
00000 0 983 123522965170,BWHT,16,287
00000 0 983 123522965171,BWHT,16,288
00000 0 983 123522965172,BWHT,16,289
00000 0 983 123522965173,BWHT,16,290
00000 0 983 123522965174,BWHT,16,291
00000 0 983 123522965175,BWHT,16,292
00000 0 983 123522965176,BWHT,16,293
00000 0 983 123522965177,BWHT,16,294
00000 0 983 123522965178,BWHT,16,295
00000 0 983 123522965179,BWHT,16,296
00000 0 983 123522965180,BWHT,16,297
00000 0 983 123522965181,BWHT,16,298
00000 0 983 123522965182,BWHT,16,299
00000 0 983 123522965183,BWHT,16,300
00000 0 983 123522965184,BWHT,16,301
00000 0 983 123522965185,BWHT,16,302
